eval_item_id,matched_train_id,exact_matched_train_id,normalized_matched_train_id,long_substring_matched_train_id,substring_matched_train_id,source_work_identity,category,comparison_scope,train_exact_match,train_normalized_exact_match,train_long_substring_match,train_short_substring_match,train_near_match,max_similarity,method,threshold,status,work_overlap
sha256:a4a430c2f9b15f71fcdb95753b61f2977ddd292aa2558143adb0a33470e44a3f,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:c489523e829da105e1f1e6cf3befab8efe94b9fe05598792a4aea3147a8cd6cc,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:7879153fd2879a74d211b85992d3a76675c98e63fb39b72ab362f2376c1154d0,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:1b4bf7505ec9176a40279742afd62a90635e5e0d0a232dd8ab109ccc3ceb32e0,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:9a73f0b1ed604bbe18240d9793f82dec3de33157628f49b09e45feb4a2654a41,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:288b2c4f402edf8968d3fb8dd232c3fcf14f5a6f5aba6774b3a0faf806cf2529,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:16b57567c7ee1fb93d91793cada4fb45d412f7df850f8395505d4e54c851c477,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:f0a7c4509be2867f96f6c01cb8fefc7c6f29b04d1e9f7e624229b3f1181c2db5,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:385d9f9a16dcdf5c82ec5fe3b878f3d5e9c62fd786d712b44fc2b713674fbe58,sha256:a7996fc6b31197a934f2746d87e13100398114afd5c7c51d8496c087db74cb8b,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.16666666666666666,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:da34dba3f5cb399c07f564fe5b34c09cb929a0f9f7c16868ef4d05b8d045b312,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:d4e0574b5c6303a4d741952509666022a82b08e893690f1af7eb72e3d61b8446,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:4ffe987a68fd6887a274f3e57cfc9e35e6638a5b78f094d9bd13cad59b53eb9f,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:768682326a57c62491b43c6776ef58a3e67c9908d52eac59f9f1e3bb03ca3c25,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:227703d89b308822db84c2a1c162159c8c535ec341bd803f614a96c6120215db,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:4d35e5c7b0e3051013d037226a9d57bf8de525f367b5dc7e45ec77e86a6639db,sha256:e6ecb0658c875bfbbe8829be7a65538578f83e5e8461c8585b2eb936f6212b30,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.1,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:898e02f674faa1d81997348e6051f5cb61ab4150b5feaf7c5dca067f3577d616,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:1558c93121f10ec334b24514ca700921aaa50b07f36fc0aa3f567bbe952dc9c2,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:ca9254595cd18870ffcf715eacbebd35159a708519af314992538875931568b2,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:0c227cf285a8b8dee0ca121fcb8e8b734fdbe626b08f563290ccb17ca5eaed01,sha256:e9751f712edccb1c1e0b38ef10eecc3d1ae2455d5479eae0f6d2a6c633993ceb,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.16666666666666666,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:6b9d197d7f36299cb6f99e39d3eaa8e1eda45845e0af32b00a1fedb78f74c808,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:6e1a478ff575e4237160e75780acf2bf126d463e2d67c84fb891413d4be33117,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:4f2664dabba62a86938e4ea4b9e639e76b5e143618a85cd1fc6eec376e1812e7,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:c3b518512152d632fbe60a1d7a7f50396219f7ed8aee2451dbf2987cc9f6eec5,,,,,,sha256:f6b2642e761897b8ebb8c391213d9f543eddf599fa9323948af4a771e217d8ea,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:1ee3604d90f7485703c04286d5b245a2db8a05b20ff7a3730c0ceca7cda68e3c,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:b5827aa4fabd99927735d4bc1777caf305c87d4090faf5c2c52217054a7dfb43,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:97f1605bda06ea4ee8014e5357cd11d051c3b2669850d331d9fadd2b5e3f5cc9,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:b6eb45de0c0cac8e0959c514ab55e3f5dca2d4591d3601d6c5217086059d5d6d,sha256:a83c2c4fb58e1c9746f732724e78b30dc4c0417cc329c21ac56c8913661232db,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.07692307692307693,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:97329e2e2cd583a9fe8e86e7338a4e9ad9d607de5679863b69a057592185e1e4,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:1075e29de5e815761b83611d69f5e62cc387bde6a2a4a9a85551b9cca6ebd066,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:b497a97f7b1e92c9bc865359f15443067bd5d1890c7397a17fd4653d705abeb9,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:a97a464c23090d347b6c9898cd313740fbbec54d4aec56b0adef62b57e81c850,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:f748a7bb4410961b98f767bac75573012d0b2d400c9eb775791383651073305f,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:995ccc4fe09de52ce9d83a92d82a89d7af543b93653eb83f1d4919dce3cee227,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:63f1b846aafe8afb751d41f0935edcf93159184fe2c726480c5a09934091d942,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:aabc4313051309af9b370c5aef32eecbc0c60f12da59abb3d6b553895130e1f0,sha256:93a00d1ee14042b44709f2178dce97d5bdf44c6412bef9a4acf36c9103bfcc10,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.25,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:f836de34e84402994cde09c7a39cec8a535789a493ea3bb9d7ec5f422bf0d6e6,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:cc03dba31c16a2be5489e2bb4cf8acc167a7a69999f9256fc71644f877ff3ff8,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:b4a206e4e39be9754070d3b1b608db95bb200431f7d412cf73e60b59607ba158,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:441f9c1300a0c954319cdc828f76412b518d3f17ef6d1d363405c5b6e50be1e1,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:2fef964ace1d2a9044da60a1b9d0369d85b6f3164f47633c2455faa5387976f5,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:c2e60e9c0f3c4126d244ac27039274ad2ab84ef5804cd573767d4be5794c9d3d,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:f3e39b5eb2b8dac062d22724eb2b18f8143ee34e7e2a8b487dcf6e49d585cd76,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:7adb90dbc5399a88ce8ecb689041df43231556f24704e5ab452caf9251d71bb3,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:c23734dc170074fdeedef304a4a3e298ecc57654ce09ec0b7bfce8cb27d6d8fd,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:1dede3feae32dcec0d60c9cbac8b77428f1263e749d4594be438741e6f93b0e1,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:111f0b5cae010f51c9a86e2b34ee8f6f1d124ce55c7f88fc4567207769944ecf,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:249ebceebac4f881c7f8385d68a918eba9dc031bee1eb9ed7b9a12588e9914c2,sha256:1de3a4272c68156725ed74c571aefad7c0b523f24f771d43446f925c163eb9aa,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.16666666666666666,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:beec908e3239a4bc5ebb1c83e8bd20208cdd72039464eabd3331fe429a65f5fd,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:c3da5150e9e19acde209e159fb38cfa290fae360d7521475f2cd91c8dcfd7b8d,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:798ec687d4d15d3850d92ff784e35f5bc8fe6904bdb138496a7465aee1ae9005,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:9ac1ac0a32db3880569ebfa935a7c7dd8ed562335a41d241cee76301c81baf0a,sha256:a25c68653025298ead3cc0ce9baee80cd95a498bf0aa795830b8edefaa318104,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.1111111111111111,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:1a2c8e0930ed96baf39c043a213363a22643bef94b53656a9a5a9f78dbb95ed1,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:ae9ef71eefc6aa6796fb099cb4f2f12e9cd5ac992e5276a18e3b85d0625e65b9,sha256:a25c68653025298ead3cc0ce9baee80cd95a498bf0aa795830b8edefaa318104,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.125,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:2d26f8a137a7daea295a1449f80160fd5d9a8f4b295d26e27977cb5e0b58d7c1,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:165b6d72d63f5370aa4f1b02c298ff8b0ff303e3367e0befaff7a977094ab502,sha256:a25c68653025298ead3cc0ce9baee80cd95a498bf0aa795830b8edefaa318104,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.4,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:0fdd3ebd5b2aff65a8a1469cbc2e022068c2e308a110b0a48afcd118862a9251,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:8e5f7c12785905cc15bbaad5ee4fd39bf3e047e05942722d921dba687fb5bf76,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:8fa04a717f93f50dfc151720fdd54941b299c456e5316bf2062b3a90b7eaeb76,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:404cd6330cefcf5268b798528fe97f3921cb60e3751ad918ece012a8afabf6c2,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:d52b849c992ec2320998662b1f57fb8c45c1cddb2746a3946062fccc3407da53,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:ed96d684adfe81ad4a32f36814ba74d6bd140065122ccc3c44c83fe3605cf858,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:dc5125f7df33a232aecb101cd3a945bf86f9d68272e1e7654a5282fb20217d9a,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:8d838b9fbe2769006ad22db1fbfd82b392b48791460a7d7d715d22d461820b0b,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:ff2e6abd362092c6d1cd33e399f8838776d87e5c9fdb70b81a3b0fb9c1c125e5,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:cb9b5c4c607b542c14fa3dd771520560617b6e2e7c84521b3fadcd799e1f50ad,sha256:d99798f256060e9d06f54a323283d03c703ab7dcd9b8d79bc7c79e579dc55215,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.14285714285714285,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:e87e5a3cfbbcb30ce0e9f47186cd117bca675a2e12142e79237957c650f79bef,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:614129317cdc86f4a1ffe18df79d24ff1e64d7a29693eb3de70c546096890d64,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:7918ace6fdfb2910f89e53bf03d05272ba09cb9a0b9db6cc37e72689e1240b27,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:afc4528dd4bd46a3bc4522b390e38b7e1d3858869166bb0050f83a7f3f20e744,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:5cac762bbca628102bcdbcfa1b3ac937d094c67e21f47c80670ed0ca5cbc95e0,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:b66674a7dd2ad91c0c1a89bb22dba98691a0e83b4801ba7d0f67dac1e7eb09f4,sha256:9e98ca8d5596e4296492064be40be576bfdbc9edc317a709d5bfa0fb95933091,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.3,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:834931cde11a00ec52f69109b5719e09e781b3342f03de50f122f254e640fed6,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:929100764357f66b88f75db53c8ec1692dac9086e04f62e8116f32aedd3cf45f,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:192453ed391bb1a72c156e233c10f6d4d1da62f756f08bb5eeb82bd2a7b9a072,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:e997464a05150c3300b61a2cec95c52ec564f15fb4d321f388880f4560ed631c,,,,,,sha256:17055b5d153d91f39fdfbf0de39853d752877022aa33840b6cf7d4b4adbfc913,kakikudashi,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
sha256:67be0a904d97024e2254f69a2c603918369a55a622eafe57d29dbe33147836ce,,,,,,sha256:b43081f81735e7b2e52e036432244507a16968d5a5fb1f1feb48c809bea423b6,kanbun,tokenizer_J_actual_sentences_100m,False,False,,False,False,0.0,directional unique character 5-gram containment in one train record,0.8,no_detected_text_match_work_unknown,unknown
